timestamp,trunk_angle,knee_angle,arm_swing_angle,distance_cm,vertical_oscillation,left_hip_ankle_angle,right_hip_ankle_angle,total_step_count,steps_per_minutefps,elapsed_time
31.64214777946472,6.10174871802615,0.0,9.33839811198263,453.8778495346328,0.9787580046869828,13.758579124744973,0.0,49,94.95374074618567,13.30615754862973,30.96244525909424
31.724480628967285,0.0,0.0,0.0,0.0,0.0,28.307859642473062,6.900278997811712,49,94.70191700889839,13.291727951506772,31.0447781085968
31.78891944885254,0.0,0.0,0.0,0.0,0.0,0.0,12.02132869271462,49,94.50575393006058,13.388378257368501,31.109216928482056
31.869759559631348,4.881370827366686,0.0,26.29862986408927,452.5047412969177,1.0060938010934428,0.0,0.5888925508622136,50,96.18449867609134,13.39048833429482,31.190057039260864
31.95030403137207,2.6859747587651785,68.65420109780648,14.53715085327606,478.2787083956854,1.3303347914269301,34.27760404670917,6.620768513590542,50,95.93675385312123,13.389413978399084,31.270601511001587
32.031925678253174,3.1673493807988775,0.0,47.28001548727194,444.5773551895854,1.35603663882236,0.0,20.16054635370986,50,95.68699434463323,13.380926362597885,31.35222315788269
32.116093158721924,0.0,55.573221767238735,51.45592763809655,0.0,0.0,0.673558897136173,25.128621378830267,51,97.33941899382344,13.356527410210347,31.43639063835144
32.19695448875427,2.6712558574384238,35.582544057505714,52.78069521602951,448.0735380633194,0.9171914634288821,5.9601128097950244,29.550916371130736,51,97.08968291618851,13.351117971634485,31.51725196838379
32.278162717819214,1.630796649077793,43.910912306127415,47.39463729437651,414.6900307286282,1.3779331282331222,35.12844553421178,5.062002337443632,52,98.738988561598,13.347207822666206,31.59846019744873
32.36004853248596,0.38047217738977257,56.36968315484505,41.7882469238508,400.49161982605784,1.3307546110246364,38.335705192874826,0.044905526292548154,52,98.48377283527213,13.338550206164355,31.68034601211548
32.44138693809509,2.747295861737851,44.66486838713371,2.6793238586298234,446.03834438557294,1.4820973875625543,14.006759930373583,0.0,52,98.23156602673389,13.331331624252366,31.76168441772461
32.52299165725708,4.759922779846905,0.0,0.0,440.483224023175,1.4636388189656167,25.585664668772203,5.44686096339687,52,97.97982823281461,13.326694828416148,31.843289136886597
32.60400605201721,6.078854502006396,0.0,0.0,467.15082795459165,1.1496115084704905,0.0,10.268327898492347,52,97.73118454744449,13.324982966395138,31.92430353164673
32.68613839149475,5.897758333370837,0.0,0.0,474.0908837028894,1.9388891025961437,0.0,9.24559687315913,53,99.35501762221982,13.226213881241371,32.00643587112427
32.76646184921265,3.8195683328624974,0.0,19.381852917421597,479.35162365003623,2.0625601889029457,0.0,6.81834383895519,53,99.10630012241715,13.23044851881133,32.08675932884216
32.863481760025024,0.0,73.68281341053816,54.242926479064025,0.0,0.0,11.485057129211743,0.0,53,98.80753830432171,13.141152082823988,32.18377923965454
32.9454185962677,2.557468560141782,0.0,51.99222291676894,461.3101521267028,2.6930173011611163,0.0,0.0,53,98.55662253147665,13.135361668109692,32.26571607589722
33.028645277023315,1.1692213046652817,0.0,53.12863595473359,454.10470058632865,2.100870344146415,0.0,0.0,53,98.30305812223203,13.119582973054046,32.34894275665283
33.110339403152466,0.2941857291783038,46.10952758295542,46.298773884493706,448.50227517677024,1.5145287240303233,32.45730469149833,5.310419231462367,53,98.05542862120973,13.117286646877838,32.43063688278198
33.19199299812317,2.04460427467102,46.5878292380641,17.36016928373047,461.7024905969298,1.9074297035602028,8.209857731097886,0.0,54,99.65462144898858,13.115327404450946,32.512290477752686
33.25918984413147,3.328214068096848,49.302442384867334,10.387888019295403,443.5710317814455,2.1670085663496086,12.86492160137983,0.0,54,99.44907873479617,13.198637687152022,32.579487323760986
33.32513356208801,4.453491862928424,0.0,0.0,442.9060442382247,2.725523968219071,0.0,13.464020192262767,54,99.24819175643938,13.28516586777034,32.64543104171753
33.39028310775757,5.562455893547281,0.0,0.0,442.15279268776317,3.0114539147135138,19.365446222324124,6.411398557865507,54,99.05051948999387,13.4120517448953,32.710580587387085
33.45524477958679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,98.85419970706752,13.414947274826568,32.77554225921631
33.52066469192505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,98.65727998695327,13.42254164318532,32.840962171554565
33.586121797561646,2.6270184788209785,0.0,0.0,422.8399395299979,2.874074739605411,0.0,3.2171755316128112,55,100.2843843993494,13.413783193029346,32.90641927719116
33.65215563774109,2.959325410250647,0.0,27.095267547559786,468.8743157573141,1.8623286338188414,0.0,0.0,55,100.08354514154995,13.402384731548878,32.972453117370605
33.73275136947632,5.748106326471023,76.02249126726386,35.107290565880106,471.32853354444933,1.5166600841594036,18.51176644311845,0.0,55,99.83950391581722,13.311793953189298,33.053048849105835
33.81459283828735,0.0,0.0,52.95650153074168,0.0,0.0,7.357057687798745,0.0,56,101.40368559431035,13.310595606510104,33.13489031791687
33.894606590270996,0.0,28.299185128872608,52.37665474889587,0.0,0.0,29.638023837506555,5.5911005655853945,56,101.15940702188709,13.318778508212281,33.21490406990051
33.9756338596344,2.585268096124348,0.0,37.96909979669119,436.62911884880265,0.8512001855534215,36.73289363561523,2.5075302291736214,56,100.91323068166444,13.32650287475531,33.295931339263916
34.05737352371216,1.4178085716605964,33.38756548725965,33.05232409980561,441.59558117183343,0.5739108121074182,3.52189732455934,39.24662255549993,56,100.6661009889997,13.22486548547672,33.377671003341675
34.140965700149536,5.551765126044032,0.0,0.0,434.047481866867,0.5641010767144928,19.333289308129682,10.832402790442757,56,100.4146191955622,13.208840652903188,33.46126317977905
34.22257971763611,0.0,0.0,0.0,0.0,0.0,23.309139092324987,0.948204243716844,57,101.9590531810072,13.202623335430085,33.542877197265625
34.30387258529663,0.0,0.0,0.0,0.0,0.0,8.493842032048024,0.0,57,101.71254765236425,13.204533920662685,33.62417006492615
34.36980319023132,9.136579873398729,0.0,0.0,448.476540192172,0.6169747842518368,0.0,0.0,57,101.51349898041508,13.311384153491922,33.69010066986084
34.45143365859985,6.713014027585427,0.0,28.402634111376198,463.33802242782644,0.8769290142853595,0.0,1.7581853211966871,57,101.26812824612901,13.306842840359812,33.77173113822937
34.51763463020325,5.890458336650535,0.0,31.086271532018788,477.35550120989524,1.155224253991658,0.0,16.387374614014252,57,101.07000595956046,13.396015299010138,33.837932109832764
34.583215951919556,6.192767863165524,77.09423541366733,41.50482616004059,441.67891064076645,1.3477370989194548,10.734917169657948,16.502391688029622,57,100.87450101314583,13.494260368228693,33.90351343154907
34.64870762825012,0.0,0.0,50.03247729153686,0.0,0.0,0.0,23.871545510224404,57,100.68001665455542,13.591137950096854,33.96900510787964
34.7303991317749,2.0319327465654995,0.0,49.807326681850526,444.28708512958343,2.121054157765333,11.845830086340191,35.24330398081268,58,102.20055230336939,13.59060361365909,34.05069661140442
34.79501032829285,3.3365434578994377,0.0,48.87076280733326,434.68030120195766,1.5368301360637937,32.739619430204094,5.674667956033926,59,103.76573530952957,13.692351185637719,34.11530780792236
34.860620975494385,3.678354206960044,49.429329099903924,16.616386590348334,464.9795102690968,1.3705798577872133,8.994453560786795,0.0,59,103.56655584453247,13.796385503727286,34.1809184551239
